,id,enabled,channels,name,address,postcode,country_id,country_name,country_iso,latitude,longitude,phone,email,url,opening_times,images,tags
906,16316,True,[1],Mancini's Sleepworld - Berkeley,"1099 Ashby Ave, Berkeley, Alameda County",94710,226,United States,US,37.8523518,-122.2872567,(510) 540-8000,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
907,16323,True,[1],Mancini's Sleepworld - Brentwood,"6367 Lone Tree Wy,Suite A, Brentwood, Contra Costa County",94513,226,United States,US,37.9604859,-121.7345963,(925) 634-7800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
908,16329,True,[1],Mancini's Sleepworld - Campbell,"1870 S Bascom Ave, Campbell, Santa Clara County",95008,226,United States,US,37.2895599,-121.931356,(408) 559-4800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
909,16325,True,[1],Mancini's Sleepworld - Colma,"5075 Junipero Serra Blvd, Colma, San Mateo County",94014,226,United States,US,37.6715948,-122.4646367,(650) 755-9100,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
910,16782,True,[1],Mancini's Sleepworld - Concord,"1000 Sunvalley Blvd, Concord, Contra Costa County",94523,226,United States,US,37.9623875,-122.0611062,(925) 689-9300,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
911,16774,True,[1],Mancini's Sleepworld - Dublin,"7850 Dublin Blvd, Dublin, Alameda County",94568,226,United States,US,37.703376,-121.9307338,(925) 828-9760,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
912,16335,True,[1],Mancini's Sleepworld - Evergreen,"1789 E Capitol Expy, San Jose, Santa Clara County",95121,226,United States,US,37.3099109,-121.8100379,(408) 238-3000,,,[],[],"['Bedding', 'Mattresses', 'Pillows', 'Premier', 'Toppers']"
913,16309,True,[1],Mancini's Sleepworld - Fairfield,"1595 Holiday Ln,A1, Fairfield, Solano County",94534,226,United States,US,38.2608519,-122.0612215,(707) 425-2800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
914,16321,True,[1],Mancini's Sleepworld - Fremont,"43479 Boscell Rd, Fremont, Alameda County",94538,226,United States,US,37.5019384,-121.976193,(510) 490-0100,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
915,16312,True,[1],Mancini's Sleepworld - Gilroy,"8767 San Ysidro Ave, Gilroy, Santa Clara County",95020,226,United States,US,37.0276039,-121.5680287,(408) 846-5300,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
916,16799,True,[1],Mancini's Sleepworld - Laurel Heights,"2950 Geary Blvd, SF, San Francisco County",94118,226,United States,US,37.7821998,-122.4509582,(415) 750-0500,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
917,16333,True,[1],Mancini's Sleepworld - Livermore,"3062 W Jack London Blvd, Livermore, Alameda County",94551,226,United States,US,37.6961174,-121.8457717,(925) 245-5000,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
918,16767,True,[1],Mancini's Sleepworld - Los Altos,"2034 W El Camino Real, Mountain View, Santa Clara County",94040,226,United States,US,37.3956117,-122.10023,(650) 988-1300,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
919,16332,True,[1],Mancini's Sleepworld - Milpitas,"217 Ranch Dr, Milpitas, Santa Clara County",95035,226,United States,US,37.4294747,-121.9219498,(408) 957-0800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
920,16313,True,[1],Mancini's Sleepworld - Modesto,"2828 Sisk Rd, Modesto, Stanislaus County",95350,226,United States,US,37.6811887,-121.0490167,(209) 524-7700,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
921,16334,True,[1],Mancini's Sleepworld - Monterey,"2080 California Ave, Sand City, Monterey County",93955,226,United States,US,36.6222196,-121.84242,(831) 394-0200,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
922,16775,True,[1],Mancini's Sleepworld - Nob Hill,"1450 Van Ness Ave, SF, San Francisco County",94109,226,United States,US,37.7891839,-122.4216814,(415) 447-1841,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
923,16326,True,[1],Mancini's Sleepworld - Novato,"65 Rowland Way, Novato, Marin County",94945,226,United States,US,38.0942181,-122.5581271,(415) 892-5600,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
924,16330,True,[1],Mancini's Sleepworld - Palo Alto,"2080 El Camino Real, Palo Alto, Santa Clara County",94306,226,United States,US,37.4271091,-122.1489959,(650) 838-0200,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
925,16327,True,[1],Mancini's Sleepworld - Petaluma,"201 S McDowell Blvd,STE A, Petaluma, Sonoma County",94954,226,United States,US,38.2492534,-122.6252528,(707) 762-6400,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
926,16786,True,[1],Mancini's Sleepworld - Pinole,"1336 Fitzgerald Dr, Pinole, Contra Costa County",94564,226,United States,US,37.9852561,-122.3117523,(510) 758-3800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
927,16318,True,[1],Mancini's Sleepworld - Pittsburg,"4535 Century Blvd, Pittsburg, Contra Costa County",94565,226,United States,US,38.0074388,-121.8367089,(925) 755-4600,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
928,16790,True,[1],Mancini's Sleepworld - Redwood City,"2700 El Camino Real, Redwood City, San Mateo County",94061,226,United States,US,37.4713684,-122.2152633,(650) 367-1770,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
929,16322,True,[1],Mancini's Sleepworld - Salinas,"1920 N Davis Rd, Salinas, Monterey County",93907,226,United States,US,36.718729,-121.667391,(831) 444-8000,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
930,16760,True,[1],Mancini's Sleepworld - San Jose,"1086 Blossom Hill Rd, San Jose, Santa Clara County",95123,226,United States,US,37.2493927,-121.8741756,(408) 264-6100,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
931,16793,True,[1],Mancini's Sleepworld - San Mateo,"3806 S El Camino Real, San Mateo, San Mateo County",94403,226,United States,US,37.5330824,-122.2935004,(650) 212-0200,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
932,16800,True,[1],Mancini's Sleepworld - San Rafael,"620 Francisco Blvd W, San Rafael, Marin County",94901,226,United States,US,37.9633765,-122.5134308,(415) 256-9800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
933,16331,True,[1],Mancini's Sleepworld - San Ramon,"110 Sunset Dr, San Ramon, Contra Costa County",94583,226,United States,US,37.7616412,-121.9617663,(925) 806-0500,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
934,16769,True,[1],Mancini's Sleepworld - Santa Clara,"50 N Winchester Blvd, Santa Clara, Santa Clara County",95050,226,United States,US,37.324434,-121.950561,(408) 261-7400,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
935,16314,True,[1],Mancini's Sleepworld - Santa Rosa,"2908 Santa Rosa Ave, Santa Rosa, Sonoma County",95407,226,United States,US,38.4071777,-122.7129756,(707) 525-1900,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
936,16320,True,[1],Mancini's Sleepworld - Saratoga,"1807 Saratoga Ave, Saratoga, Santa Clara County",95070,226,United States,US,37.289514,-121.9952509,(408) 252-2500,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
937,17271,True,[1],Mancini's Sleepworld - Soquel,"2647 41st Ave, Soquel, Santa Cruz County",95073,226,United States,US,36.9851669,-121.9653299,(831) 477-1300,,,[],[],"['Bedding', 'Mattresses', 'Pillows', 'Premier', 'Toppers']"
938,16324,True,[1],Mancini's Sleepworld - Stevens Creek,"3430 Stevens Creek Blvd, San Jose, Santa Clara County",95117,226,United States,US,37.3229235,-121.9589092,(408) 241-2400,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
939,16310,True,[1],Mancini's Sleepworld - Stockton,"6555 Pacific Ave, Stockton, San Joaquin County",95207,226,United States,US,38.0094898,-121.3229771,(209) 951-5400,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
940,16756,True,[1],Mancini's Sleepworld - Sunnyvale,"968 E El Camino Real, Sunnyvale, Santa Clara County",94087,226,United States,US,37.3517635,-122.0098198,(408) 245-1464,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
941,16315,True,[1],Mancini's Sleepworld - Tracy,"2884 W Grant Line Rd, Tracy, San Joaquin County",95304,226,United States,US,37.7528901,-121.4688572,(209) 835-7800,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
942,16311,True,[1],Mancini's Sleepworld - Union City,"30970 Courthouse Dr, Union City, Alameda County",94587,226,United States,US,37.602042,-122.0678094,(510) 324-4700,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
943,16319,True,[1],Mancini's Sleepworld - Walnut Creek,"1359 N Main St, Walnut Creek, Contra Costa County",94596,226,United States,US,37.8984719,-122.0607955,(925) 932-9200,,,[],[],"['Bedding', 'Pillows', 'Premier', 'Toppers']"
944,17476,True,[1],Manteca Bedquarters,"115 W Yosemite Ave, Manteca, San Joaquin County",95336,226,United States,US,37.7975234,-121.2169368,(209) 823-3463,,,[],[],['Protectors']
945,17355,True,[1],Manteo Furniture Co. Inc,"209 Sir Walter Raleigh St, Manteo, Dare County",27954,226,United States,US,35.9091809,-75.671148,(252) 473-2131,,,[],[],['Premier']
946,16528,True,[1],Maplecrest Mattress,"5954 Stellhorn Rd, Fort Wayne, Allen County",46815,226,United States,US,41.1198966,-85.0662375,(260) 486-6020,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Protectors']"
947,17085,True,[1],Maple St Sit N Sleep - ID,"206 W Maple St, Pocatello, Bannock County",83201,226,United States,US,42.881299,-112.4528957,(208) 233-1099,,,[],[],"['Bedding', 'Mattresses', 'Protectors']"
948,17200,True,[1],Marksons Furniture,"2833 W Ridge Rd, Rochester, Monroe County",14626,226,United States,US,43.2088652,-77.7067737,,,,[],[],[]
949,17198,True,[1],Markson's Furniture - NY,"961 Lyell Ave, Rochester, Monroe County",14606,226,United States,US,43.1640042,-77.6505699,(585) 617-2088,,,[],[],"['Pillows', 'Protectors']"
950,16083,True,[1],Marsen at Nielsens,"130 E Lagoon St, Roosevelt, Duchesne County",84066,226,United States,US,40.299151,-109.9898034,(435) 722-2239,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
951,16082,True,[1],Marsen Furniture Outlet,"40 N 500 W, Vernal, Uintah County",84078,226,United States,US,40.456407,-109.537434,(435) 789-1322,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
952,17046,True,[1],Martin Appliance,"740 E Lincoln Ave, Myerstown, Lebanon County",17067,226,United States,US,40.3838665,-76.279138,(717) 866-7555,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
953,17495,True,[1],Martinez Furniture Direct,"37 Bridgehead Rd, Martinez, Contra Costa County",94553,226,United States,US,38.0287098,-122.1173919,(925) 335-9240,,,[],[],"['Adjustable Bases', 'Mattresses']"
954,17042,True,[1],Martin Furniture,"2318 Beaver Valley Pike, New Providence, Lancaster County",17560,226,United States,US,39.9084542,-76.1857097,(717) 786-7373,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
955,17035,True,[1],Martin Furniture & Mattress,"1717 W Main St, Ephrata, Lancaster County",17522,226,United States,US,40.2016098,-76.2060545,,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Protectors']"
956,17216,True,[1],Massey's Furniture Barn - NY,"119 Sand St, Watertown, Jefferson County",13601,226,United States,US,43.9759626,-75.9244527,(315) 788-6790,,,[],[],['Protectors']
957,16472,True,[1],Mattress 4 Less,"482 Walnut Shade Rd, Dover, Kent County",19901,226,United States,US,39.0700348,-75.5527857,(302) 270-1708,,,[],[],['Mattresses']
958,17279,True,[1],Mattress and Furniture Superstore,"2719 E Adamo Dr, Tampa, Hillsborough County",33605,226,United States,US,27.9552839,-82.4291046,(813) 334-2707,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Protectors']"
959,17510,True,[1],Mattress brands Discounters,"1418 N Loop 336 W, Conroe, Montgomery County",77304,226,United States,US,30.3340105,-95.4813772,,,,[],[],['Adjustable Bases']
960,17230,True,[1],Mattress Central,"2630 N Josey Ln, Carrollton, Dallas County",75007,226,United States,US,32.987703,-96.8891393,(469) 425-4012,,,[],[],['Pillows']
961,17224,True,[1],Mattress Central,"804 S Central Expy, Anna, Collin County",75409,226,United States,US,33.3437249,-96.5887663,,,,[],[],['Pillows']
962,17237,True,[1],Mattress Central,"4974 Overton Ridge Blvd, Fort Worth, Tarrant County",76132,226,United States,US,32.6769111,-97.4029759,(817) 984-1715,,,[],[],['Pillows']
963,16776,True,[1],Mattress Central - Atwater Village,"3319 Glendale Blvd, Los Angeles, Los Angeles County",90039,226,United States,US,34.1192232,-118.2599838,(323) 522-3410,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Pillows', 'Premier', 'Protectors']"
964,16780,True,[1],Mattress Central - Burbank,"2309 W Victory Blvd, Burbank, Los Angeles County",91506,226,United States,US,34.1848567,-118.3365229,(818) 859-7022,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Pillows', 'Premier', 'Protectors']"
965,16791,True,[1],Mattress Central - Culver City,"5592 Sepulveda Blvd, Culver City, Los Angeles County",90230,226,United States,US,33.9906767,-118.3949207,(310) 933-5946,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
966,16787,True,[1],Mattress Central - Downtown LA,"439 S Broadway, Los Angeles, Los Angeles County",90013,226,United States,US,34.0485851,-118.250468,(213) 628-3051,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Pillows', 'Premier', 'Protectors']"
967,16783,True,[1],Mattress Central - Northridge,"9054 Tampa Ave, Los Angeles, Los Angeles County",91324,226,United States,US,34.234285,-118.552298,(818) 960-2220,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Pillows', 'Premier', 'Protectors']"
968,17419,True,[1],Mattress City,"85 S Rosemead Blvd, Pasadena, Los Angeles County",91107,226,United States,US,34.1447889,-118.0736913,(626) 795-5211,,,[],[],[]
969,17151,True,[1],Mattress City Furniture - NY,"400 Jefferson Rd, Rochester, Monroe County",14623,226,United States,US,43.0908983,-77.6421177,,,,[],[],['Adjustable Bases']
970,17150,True,[1],Mattress City Furniture - NY,"4283a Bolivar Rd, Wellsville, Allegany County",14895,226,United States,US,42.125045,-77.9722616,(585) 593-5507,,,[],[],['Adjustable Bases']
971,16122,True,[1],Mattress Dealzz,"5956 State St, Murray, Salt Lake County",84107,226,United States,US,40.6416335,-111.8902709,,,,[],[],"['Bedding', 'Furniture', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
972,17504,True,[1],Mattress Depot,"905 S Goliad St, Rockwall, Rockwall County",75087,226,United States,US,32.9214362,-96.4600099,(972) 890-2770,,,[],[],"['Adjustable Bases', 'Bedding']"
973,17402,True,[1],Mattress Depot,"122 Lafayette Rd, Salisbury, Essex County",1952,226,United States,US,42.8562495,-70.8711607,(978) 465-5830,,,[],[],['Protectors']
974,17196,True,[1],Mattress Depot,"122 Lafayette Rd, Salisbury, Essex County",1952,226,United States,US,42.8562495,-70.8711607,(978) 465-5830,,,[],[],['Protectors']
975,16617,True,[1],Mattress Depot - Bonney Lake,"19485 WA-410, Bonney Lake, Pierce County",98391,226,United States,US,47.1685483,-122.169683,(253) 447-8014,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
976,16630,True,[1],Mattress Depot Burlington,"2038 Marketplace Dr, Burlington, Skagit County",98233,226,United States,US,48.4475942,-122.3364893,(360) 707-0210,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
977,16607,True,[1],Mattress Depot - Covington,"17307 SE 272nd St, Covington, King County",98042,226,United States,US,47.3577245,-122.1106791,(253) 236-4201,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
978,16609,True,[1],Mattress Depot - Everett,"1201 SE Everett Mall Way, Everett, Snohomish County",98208,226,United States,US,47.9118863,-122.215953,(425) 347-0148,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
979,16611,True,[1],Mattress Depot - Federal Way,"34910 Enchanted Pkwy S, Federal Way, King County",98003,226,United States,US,47.2888153,-122.3124035,(253) 874-1484,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
980,16843,True,[1],Mattress Depot - Issaquah,"1145 NW Gilman Blvd, Issaquah, King County",98027,226,United States,US,47.545166,-122.0560531,(425) 392-0494,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
981,16636,True,[1],Mattress Depot - Kennewick,"731 N Columbia Center Blvd,130, Kennewick, Benton County",99336,226,United States,US,46.2160051,-119.2256182,(509) 374-1581,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
982,16626,True,[1],Mattress Depot - Lacey,"1120 Galaxy Dr NE,suite g, Lacey, Thurston County",98516,226,United States,US,47.0564607,-122.7680481,(360) 918-8177,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
983,16622,True,[1],Mattress Depot Lakewood,"10011 Bridgeport Way SW, Lakewood, Pierce County",98499,226,United States,US,47.1661012,-122.5082231,(253) 212-3891,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
984,16601,True,[1],Mattress Depot - Lynnwood,"18920 28th Ave W,ste d, Lynnwood, Snohomish County",98036,226,United States,US,47.8267084,-122.2721109,(425) 640-5466,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
985,16833,True,[1],Mattress Depot - Main,"14603 NE 20th St,2, Bellevue, King County",98007,226,United States,US,47.6267907,-122.1452221,(425) 644-0056,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
986,16624,True,[1],Mattress Depot - Marysville,"17020 Twin Lakes Ave,c108, Marysville, Snohomish County",98271,226,United States,US,48.1506801,-122.1903626,(360) 652-8652,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
987,16831,True,[1],Mattress Depot - Northgate,"823 NE Northgate Way, Seattle, King County",98125,226,United States,US,47.7083093,-122.3193644,(206) 361-4561,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
988,16628,True,[1],Mattress Depot - Olympia,"1111 Cooper Point Rd SW, Olympia, Thurston County",98502,226,United States,US,47.037598,-122.9397086,(360) 754-5505,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
989,16634,True,[1],Mattress Depot - Pasco,"4911 N Rd 68, Pasco, Franklin County",99301,226,United States,US,46.2723428,-119.1838366,(509) 545-3935,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
990,16619,True,[1],Mattress Depot - Puyallup,"4102 S Meridian, Puyallup, Pierce County",98373,226,United States,US,47.152199,-122.2948999,(253) 770-2800,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
991,16835,True,[1],Mattress Depot - Redmond,"15171 NE 24th St, Redmond, King County",98052,226,United States,US,47.6312112,-122.1383313,(425) 643-6963,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
992,16606,True,[1],Mattress Depot - Seatac Store,"31653 Pacific Hwy S, Federal Way, King County",98003,226,United States,US,47.3176537,-122.3152204,(253) 941-2286,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
993,16603,True,[1],Mattress Depot - Silverdale,"9960 Silverdale Way NW, Silverdale, Kitsap County",98383,226,United States,US,47.65303,-122.6908247,(360) 698-1552,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
994,16839,True,[1],Mattress Depot - Southcenter,"16901 Southcenter Pkwy, Tukwila, King County",98188,226,United States,US,47.4512768,-122.2633904,(206) 575-2950,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
995,16615,True,[1],Mattress Depot - Tacoma,"1917 S 72nd St, Tacoma, Pierce County",98408,226,United States,US,47.1946533,-122.4614608,(253) 474-4026,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
996,16613,True,[1],Mattress Depot - Tacoma Mall,"3801 S Steele St, Tacoma, Pierce County",98409,226,United States,US,47.222027,-122.468067,(253) 472-2009,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
997,16841,True,[1],Mattress Depot - Tukwila,"1061 Andover Park E, Tukwila, King County",98188,226,United States,US,47.4468136,-122.2514655,(206) 204-0109,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
998,16837,True,[1],Mattress Depot USA - Totem Lake/Kirkland,"12539 Totem Lake Blvd NE, Kirkland, King County",98034,226,United States,US,47.71109,-122.182108,(425) 814-0559,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors', 'Toppers']"
999,17129,True,[1],Mattresses and Furniture LLC,"1415 S Council Rd, Oklahoma City, Oklahoma County",73128,226,United States,US,35.4512818,-97.654785,(405) 792-2200,,,[],[],['Pillows']
1000,17277,True,[1],Mattresses and More,"11655 FL-70, Bradenton, Manatee County",34202,226,United States,US,27.4339847,-82.4248886,(941) 307-9903,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Protectors']"
1001,17275,True,[1],Mattresses & More,"6040 N Lockwood Ridge Rd, Sarasota, Sarasota County",34243,226,United States,US,27.3868574,-82.5050772,(941) 359-1873,,,[],[],"['Adjustable Bases', 'Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Protectors']"
1002,17251,True,[1],Mattress Expert,"900 A Hwy 17 N, North Myrtle Beach, Horry County",29582,226,United States,US,33.835483,-78.669874,(843) 663-2337,,,[],[],[]
1003,16105,True,[1],Mattress Experts,"AZ-260, Payson, Gila County",85541,226,United States,US,34.2394905,-111.3187713,(928) 468-8568,,,[],[],"['Bedding', 'Pillows', 'Protectors', 'Toppers']"
1004,17098,True,[1],Mattress Express,"9090 Destiny USA Dr, Syracuse, Onondaga County",13290,226,United States,US,43.069176,-76.17093,,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1005,16871,True,[1],Mattress Express,"4876 Jefferson St, Pulaski, Oswego County",13142,226,United States,US,43.5674821,-76.1269057,(315) 298-7575,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Protectors']"
1006,17011,True,[1],Mattress Express,"4876 Jefferson St, Pulaski, Oswego County",13142,226,United States,US,43.5674821,-76.1269057,(315) 298-7575,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Protectors']"
1007,17094,True,[1],Mattress Express - Evans Mills,"26411 Johnson Rd, Evans Mills, Jefferson County",13637,226,United States,US,44.0417858,-75.8430007,(315) 629-7246,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1008,17135,True,[1],Mattress Express Inc,"1667 Mineral Spring Ave, North Providence, Providence County",2904,226,United States,US,41.8636572,-71.4526168,(401) 353-8870,,,[],[],['Adjustable Bases']
1009,17080,True,[1],Mattress Express - New Hartford,"4575 Commercial Dr, New Hartford, Oneida County",13413,226,United States,US,43.0862073,-75.3168082,(315) 507-4245,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1010,17084,True,[1],Mattress Express - Oneida,"512-508 County Hwy 18, Oneida, Madison County",13421,226,United States,US,43.0754601,-75.6422319,(315) 280-0526,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1011,17086,True,[1],Mattress Express - Oneida,"1 Glenwood Ave, Oneida, Madison County",13421,226,United States,US,43.0760174,-75.6420644,(315) 280-0526,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1012,17091,True,[1],Mattress Express - Oswego,"288 NY-104, Oswego, Oswego County",13126,226,United States,US,43.4609897,-76.4792994,(315) 207-2175,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1013,17072,True,[1],Mattress Express - Syracuse Universe,"3057 Erie Blvd E, Syracuse, Onondaga County",13224,226,United States,US,43.0560252,-76.0845472,(315) 385-7533,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1014,17076,True,[1],Mattress Express - Watertown,"1241 Arsenal St,2213, Watertown, Jefferson County",13601,226,United States,US,43.9757881,-75.943962,(315) 788-7533,,,[],[],"['Bedding', 'Furniture', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1015,16961,True,[1],Mattress Firm,"424 32nd Ave W, Williston, Williams County",58801,226,United States,US,48.148691,-103.6674714,,,,[],[],"['Adjustable Bases', 'Bedding', 'Premier']"
1016,17433,True,[1],Mattress Firm 41ST STREET,"4205 W 41st St, Sioux Falls, Minnehaha County",57106,226,United States,US,43.5144764,-96.7775192,(605) 271-9355,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1017,17431,True,[1],Mattress Firm EXPRESSWAY,"413 E Bismarck Expy, Bismarck, Burleigh County",58504,226,United States,US,46.794652,-100.785709,(512) 337-5369,,,[],[],"['Adjustable Bases', 'Bedding', 'Mattresses', 'Pillows', 'Premier', 'Protectors']"
1018,16096,True,[1],Mattress First,"118 W Bender Blvd, Hobbs, Lea County",88240,226,United States,US,32.7265405,-103.1374981,,,,[],[],"['Bedding', 'Mattresses', 'Pillows', 'Protectors']"
1019,17483,True,[1],Mattress Guys,"499 E Hwy 199, Springtown, Parker County",76082,226,United States,US,32.9616943,-97.6767917,(972) 679-6022,,,[],[],"['Adjustable Bases', 'Mattresses', 'Pillows', 'Premier']"
1020,17514,True,[1],Mattress Guys,"850 W Eldorado Pkwy, Little Elm, Denton County",75068,226,United States,US,33.1552171,-96.9452065,,,,[],[],"['Adjustable Bases', 'Mattresses', 'Pillows']"
